ID,Region ID,Created Date,Language,Role,Status
124870,410,2019-03-22,es,finance,deleted
124873,878,2019-10-12,en,master,deleted
124876,497,2021-02-17,ua,manager,active
124878,127,2020-01-31,de,manager,deleted
124880,1439,2019-05-08,no,manager,deleted
124883,431,2021-10-31,es,manager,deleted
124886,99,2019-05-12,de,master,active
124887,240,2019-04-02,ua,master,deleted
124888,91,2019-07-02,de,master,deleted
124891,1267,2019-03-21,se,finance,active
124894,677,2020-01-05,en,master,deleted
124896,1133,2019-07-21,fr,manager,deleted
124898,91,2019-11-09,de,master,deleted
124900,1197,2019-02-27,fr,finance,deleted
124903,854,2019-03-11,en,finance,active
124906,726,2020-03-11,en,finance,active
124909,1257,2020-04-04,se,master,active
124911,1297,2021-02-23,se,finance,active
124913,766,2021-11-06,en,manager,active
124916,1454,2019-10-24,no,manager,deleted
124918,1103,2021-02-02,fr,finance,deleted
124921,768,2019-10-30,en,finance,active
124924,1237,2021-10-18,se,master,deleted
124925,172,2021-06-21,de,finance,active
124928,530,2021-01-18,ua,manager,active
124930,150,2020-07-13,de,manager,active
124932,373,2021-09-06,it,finance,active
124934,998,2019-11-07,en,finance,active
124936,1449,2021-03-19,no,finance,deleted
124938,1239,2019-04-02,se,finance,active
124941,1338,2020-08-13,se,master,deleted
124944,1413,2020-04-03,ua,finance,active
124945,1423,2021-03-25,no,manager,active
124947,746,2020-06-11,en,manager,deleted
124949,983,2021-06-22,en,manager,active
124952,1397,2021-08-29,no,master,active
124954,440,2019-05-28,es,finance,active
124956,677,2021-09-27,en,master,deleted
124957,768,2021-03-27,en,master,deleted
124958,740,2019-01-11,en,manager,deleted
124960,1251,2021-03-09,se,manager,deleted
124961,392,2019-01-26,it,finance,active
124962,868,2020-11-20,en,finance,deleted
124963,304,2019-05-06,en,finance,deleted
124964,401,2021-12-12,it,master,awaiting_confirmation
124967,580,2020-06-19,ua,manager,active
124970,1071,2020-05-16,fr,manager,deleted
124971,297,2020-07-27,en,finance,deleted
124972,567,2021-03-03,ua,master,deleted
124974,1075,2021-05-12,fr,manager,deleted
124976,304,2019-01-22,en,manager,active
124978,81,2019-09-24,de,finance,active
124979,269,2021-06-28,en,master,deleted
124981,647,2021-06-23,ua,finance,deleted
124983,102,2019-09-19,de,manager,active
124986,876,2021-11-25,en,manager,active
124989,559,2021-03-25,ua,finance,deleted
124991,231,2021-03-29,en,manager,active
124993,1462,2021-02-02,no,finance,active
124996,1171,2021-12-21,fr,master,awaiting_confirmation
124998,868,2020-10-31,en,manager,active
124999,1160,2021-03-22,fr,manager,deleted
125001,259,2019-03-06,en,master,deleted
125003,216,2021-05-18,ru,master,active
125005,808,2019-08-11,en,finance,deleted
125007,1451,2021-07-02,no,manager,active
125010,684,2021-07-30,en,finance,active
125013,1084,2020-06-19,fr,manager,deleted
125016,1081,2021-07-25,fr,manager,active
125018,350,2019-03-01,it,manager,deleted
125021,364,2019-05-14,it,master,deleted
125023,752,2019-09-08,en,master,deleted
125024,941,2019-07-17,en,manager,deleted
125026,697,2021-08-28,en,manager,deleted
125029,119,2020-01-17,de,manager,active
125032,906,2021-02-22,en,master,deleted
125033,895,2019-08-30,en,manager,deleted
125034,1031,2020-10-17,en,manager,deleted
125037,895,2019-08-19,en,finance,deleted
125040,849,2020-07-29,en,master,deleted
125043,694,2019-03-10,en,finance,active
125046,1197,2020-06-14,fr,master,active
125049,1079,2020-02-27,fr,master,active
125052,647,2020-07-23,ua,finance,active
125053,1254,2019-08-31,se,manager,deleted
125054,1211,2019-05-18,se,manager,deleted
125055,36,2021-10-01,de,master,active
125058,1451,2021-10-28,no,master,active
125060,321,2021-09-02,en,finance,active
125061,358,2021-02-07,it,master,active
125063,373,2021-08-15,it,finance,deleted
125065,799,2020-10-04,en,finance,active
125066,1372,2019-01-17,ru,manager,deleted
125067,355,2020-05-06,it,master,deleted
125069,1081,2019-04-04,fr,manager,active
125070,240,2019-11-27,ru,manager,active
125073,773,2020-05-25,en,finance,deleted
125075,734,2019-09-06,en,finance,active
125077,555,2020-02-01,ua,manager,active
125080,1201,2021-12-30,fr,master,awaiting_confirmation
125083,1207,2020-08-09,fr,manager,active
125084,874,2019-12-23,en,master,active
125086,1116,2020-09-16,fr,manager,active
125089,603,2020-11-17,ua,manager,active
125091,930,2021-06-24,en,manager,active
125093,1090,2020-05-23,fr,master,active
125096,1133,2019-08-15,fr,manager,active
125097,1283,2021-01-19,se,master,active
125100,249,2021-12-18,ru,manager,awaiting_confirmation
125102,1037,2021-08-22,en,master,active
125104,1322,2021-09-02,se,finance,active
125107,21,2019-02-26,de,master,active
125108,895,2020-01-22,en,master,active
125111,667,2021-04-28,ua,manager,active
125112,1031,2019-04-24,en,manager,deleted
125114,898,2021-05-24,en,manager,active
125117,410,2020-07-27,es,manager,deleted
125119,89,2019-01-19,de,master,deleted
125120,1012,2019-08-14,en,finance,deleted
125123,172,2021-04-17,de,master,deleted
125124,656,2019-03-18,ua,finance,deleted
125126,792,2020-10-15,en,master,deleted
125127,81,2020-03-09,de,master,deleted
125128,938,2019-01-11,en,manager,active
125130,1409,2021-12-18,no,manager,awaiting_confirmation
125132,395,2021-06-27,it,finance,deleted
125133,1168,2019-04-09,fr,finance,deleted
125135,1123,2020-11-19,fr,master,deleted
125136,1203,2020-07-03,fr,manager,deleted
125139,1361,2020-07-25,no,manager,deleted
125141,1458,2020-10-18,no,master,active
125142,1451,2020-07-20,no,master,deleted
125144,122,2021-05-08,de,finance,deleted
125146,1071,2020-08-11,fr,master,active
125149,1025,2021-04-19,en,manager,deleted
125152,483,2021-08-27,ua,manager,deleted
125155,673,2021-09-01,en,finance,active
125157,79,2021-12-31,de,master,awaiting_confirmation
125159,1342,2020-11-20,se,manager,deleted
125160,960,2019-08-09,en,finance,active
125162,1328,2021-09-21,se,manager,active
125163,79,2019-02-17,ua,manager,deleted
125166,662,2021-03-19,ua,master,active
125169,504,2019-07-28,ua,master,active
125170,182,2019-06-12,ru,manager,active
125173,891,2020-06-12,en,master,deleted
125176,852,2019-02-12,en,manager,active
125178,76,2020-09-26,de,manager,active
125180,797,2019-03-19,en,manager,deleted
125181,1028,2020-12-06,en,master,active
125182,557,2020-08-25,ua,master,deleted
125184,99,2019-07-23,de,manager,active
125185,524,2020-03-01,ua,master,deleted
125187,617,2019-05-19,ua,finance,active
125188,67,2019-04-07,de,master,deleted
125191,688,2021-03-11,en,finance,active
125193,289,2019-06-11,en,master,active
125196,1248,2020-02-02,se,master,deleted
125198,307,2020-04-11,en,manager,deleted
125201,533,2020-03-08,ua,master,deleted
125203,1165,2020-05-05,fr,manager,active
125204,1326,2021-12-04,se,manager,awaiting_confirmation
125207,450,2019-04-05,es,finance,active
125210,912,2020-09-16,en,manager,deleted
125211,85,2019-01-09,de,manager,active
125212,740,2019-12-21,en,master,active
125214,1021,2020-11-30,ru,manager,deleted
125216,620,2019-09-26,ua,finance,deleted
125217,832,2021-02-11,en,master,deleted
125220,1147,2020-04-09,fr,finance,deleted
125221,1060,2020-07-04,en,manager,deleted
125222,1449,2020-01-29,no,finance,active
125224,448,2020-06-09,es,manager,active
125227,1233,2020-05-04,se,manager,deleted
125230,900,2019-09-21,en,manager,active
125232,938,2021-11-01,en,master,deleted
125233,460,2019-08-16,ua,manager,active
125236,857,2020-01-01,en,manager,deleted
125239,708,2020-10-31,en,finance,active
125242,1040,2021-02-12,en,finance,deleted
125244,1267,2020-07-19,se,master,deleted
125247,292,2019-04-17,en,finance,active
125249,1355,2020-05-03,no,master,active
125250,857,2021-03-22,en,master,active
125253,397,2020-06-02,it,manager,active
125256,608,2019-07-24,ua,finance,active
125258,1040,2021-12-15,en,manager,awaiting_confirmation
125259,684,2020-11-07,en,finance,active
125260,547,2021-12-07,ua,manager,awaiting_confirmation
125262,387,2020-07-22,it,master,deleted
125265,684,2021-06-30,en,finance,active
125267,1160,2020-10-31,fr,master,deleted
125268,1248,2019-08-11,se,finance,deleted
125270,1195,2021-07-27,fr,finance,deleted
125273,1401,2021-04-16,no,manager,deleted
125276,307,2020-01-07,en,manager,deleted
125277,1261,2021-07-02,se,manager,active
125279,53,2020-05-19,de,master,active
125280,988,2019-11-22,en,finance,active
125281,718,2020-04-27,en,finance,deleted
125284,397,2021-12-14,it,manager,awaiting_confirmation
125287,1033,2019-05-06,ua,manager,active
125288,1037,2020-10-22,en,manager,active
125289,920,2019-08-14,en,master,active
125290,180,2020-01-03,ru,master,deleted
125292,1114,2019-02-03,fr,manager,deleted
125295,1248,2021-09-22,se,manager,deleted
125298,1129,2021-03-20,en,finance,deleted
125299,1081,2021-09-02,fr,finance,active
125300,450,2021-04-21,es,manager,active
125302,259,2021-06-16,en,master,active
125304,826,2019-01-11,en,finance,deleted
125305,941,2021-12-22,en,finance,awaiting_confirmation
125306,165,2019-05-20,de,master,active
125307,43,2019-05-06,de,finance,deleted
125309,605,2021-11-30,ua,finance,deleted
125311,1180,2021-02-26,fr,master,deleted
125314,1149,2021-12-26,fr,finance,awaiting_confirmation
125316,1201,2021-09-07,fr,finance,deleted
125318,450,2019-06-27,es,manager,active
125320,475,2020-12-30,ua,manager,deleted
125321,265,2020-06-13,ru,master,deleted
125324,94,2020-11-21,de,finance,active
125327,333,2021-11-23,it,master,active
125329,253,2020-07-24,en,finance,active
125330,1142,2021-05-05,fr,master,active
125331,1297,2020-08-16,se,master,active
125332,39,2020-01-01,de,manager,active
125334,453,2020-08-27,es,manager,deleted
125336,580,2019-07-03,ua,finance,active
125337,1233,2019-10-18,se,finance,active
125339,708,2020-10-26,en,master,active
125341,1427,2020-05-11,no,master,active
125342,1140,2020-03-28,fr,master,active
125345,930,2020-04-17,en,manager,active
125346,1243,2020-03-19,se,manager,active
125348,1344,2021-09-15,se,finance,active
125351,766,2019-07-24,en,master,deleted
125352,938,2019-09-28,en,master,active
125353,1439,2021-08-17,no,manager,active
125356,1376,2021-07-20,no,manager,active
125359,952,2020-07-03,en,finance,deleted
125362,1033,2020-05-13,en,master,active
125364,874,2020-02-26,en,manager,deleted
125367,206,2020-11-15,ru,finance,active
125370,1040,2020-08-29,ru,master,deleted
125371,1355,2021-10-26,no,master,deleted
125373,1211,2019-01-11,se,finance,deleted
125375,1447,2021-08-20,no,master,active
125378,1112,2020-11-29,fr,manager,active
125380,265,2019-01-03,en,master,deleted
125382,972,2020-06-14,en,master,active
125385,631,2019-03-14,ua,manager,active
125387,466,2020-04-17,ua,finance,deleted
125388,131,2019-06-29,de,master,active
125390,143,2020-05-25,de,master,deleted
125393,773,2019-04-19,en,master,deleted
125394,204,2021-12-31,ru,master,awaiting_confirmation
125396,665,2019-05-22,ua,finance,deleted
125398,307,2020-07-19,en,finance,active
125401,466,2019-03-09,ua,finance,deleted
125404,109,2019-12-17,de,master,deleted
125405,891,2019-09-21,en,master,deleted
125407,410,2020-10-20,es,manager,deleted
125409,1248,2020-11-02,se,manager,active
125412,842,2021-05-23,en,manager,deleted
125415,1454,2019-05-17,no,master,deleted
125418,325,2020-07-14,en,master,active
125420,23,2021-04-23,de,manager,deleted
125423,1429,2021-12-05,no,manager,awaiting_confirmation
125424,1100,2019-05-30,fr,master,active
125427,1435,2019-04-02,no,master,deleted
125428,1060,2019-03-16,en,finance,deleted
125430,1427,2020-03-10,no,finance,deleted
125431,669,2020-12-21,ua,manager,deleted
125434,1081,2020-09-05,fr,master,active
125435,530,2020-12-07,ua,manager,deleted
125436,249,2020-09-09,ru,finance,deleted
125437,705,2021-12-15,en,manager,awaiting_confirmation
125440,87,2021-03-05,de,finance,active
125442,1431,2020-02-13,no,finance,active
125443,874,2020-03-16,en,finance,active
125446,23,2019-07-02,de,finance,active
125447,603,2020-09-13,ua,manager,deleted
125449,816,2020-10-24,en,finance,deleted
125451,804,2020-07-23,en,manager,active
125453,1376,2019-09-02,no,finance,deleted
125455,794,2019-01-20,en,finance,active
125457,792,2019-08-19,en,master,active
125459,634,2020-11-27,ua,master,active
125461,1116,2020-06-20,fr,master,active
125463,307,2019-02-04,en,finance,deleted
125466,624,2021-08-16,ua,manager,deleted
125469,198,2019-06-01,ru,finance,active
125472,1281,2020-09-02,se,finance,active
125474,818,2019-07-05,en,manager,active
125476,368,2019-02-08,it,manager,deleted
125478,1275,2021-08-03,se,manager,active
125479,557,2020-07-21,ua,master,active
125480,276,2020-10-17,en,master,deleted
125482,337,2019-03-16,it,finance,deleted
125484,1311,2021-04-13,ua,manager,active
125486,603,2020-07-09,ua,master,deleted
125489,259,2020-11-14,en,manager,deleted
125490,9,2019-09-23,de,manager,active
125491,1165,2020-04-08,fr,manager,active
125492,1068,2021-02-28,fr,master,active
125494,1033,2019-01-06,en,master,deleted
125496,569,2020-05-08,ua,manager,deleted
125499,1193,2020-06-06,ua,master,deleted
125501,834,2020-03-01,en,finance,deleted
125502,649,2021-01-15,ua,manager,deleted
125503,55,2021-04-21,de,master,active
125506,792,2019-12-17,en,manager,deleted
125507,89,2019-11-01,de,master,active
125509,1021,2021-01-10,en,manager,active
125510,1454,2019-11-22,no,finance,deleted
125513,1201,2019-02-20,fr,manager,deleted
125516,1040,2019-07-26,en,manager,deleted
125519,1197,2021-06-23,fr,master,deleted
125521,1110,2020-08-07,fr,master,active
125524,272,2021-12-05,en,finance,awaiting_confirmation
125526,700,2020-02-20,en,finance,deleted
125528,237,2021-10-29,ru,finance,deleted
125529,178,2020-01-02,ru,master,active
125530,387,2021-11-01,en,manager,active
125532,715,2019-03-03,ua,manager,active
125533,910,2019-11-29,en,finance,deleted
125534,226,2019-08-14,ru,manager,active
125535,85,2021-08-27,de,manager,active
125536,346,2020-07-07,it,master,deleted
125539,861,2020-04-13,en,master,deleted
125540,192,2021-09-17,ru,finance,deleted
125541,287,2020-04-29,en,finance,active
125543,868,2021-12-12,en,finance,awaiting_confirmation
125546,51,2019-09-03,de,master,active
125548,333,2019-08-05,it,finance,deleted
125551,927,2021-10-03,en,master,active
125554,653,2020-03-24,ua,master,active
125557,521,2021-01-30,ua,manager,deleted
125560,366,2020-12-19,it,finance,deleted
125561,1458,2019-03-23,no,manager,deleted
125562,1254,2019-07-15,se,manager,active
125565,631,2021-07-08,ua,finance,deleted
125566,407,2021-04-21,es,master,deleted
125568,410,2021-02-17,es,master,deleted
125569,515,2020-12-26,ua,finance,active
125571,407,2021-01-21,es,finance,active
125572,1107,2021-06-29,fr,finance,active
125574,185,2020-10-01,ru,master,deleted
125576,504,2020-01-18,ua,master,deleted
125578,524,2020-09-17,ua,master,active
125580,712,2019-08-21,en,manager,deleted
125581,196,2021-07-28,ru,finance,active
125583,1056,2020-09-30,en,manager,deleted
125586,1040,2019-04-17,en,master,deleted
125587,1246,2020-11-04,se,finance,deleted
125590,265,2019-04-20,en,manager,deleted
125592,969,2020-12-31,en,finance,deleted
125593,763,2020-04-20,en,manager,deleted
125595,240,2021-01-23,ua,master,active
125597,667,2020-04-09,ua,manager,deleted
125599,1289,2020-11-29,se,finance,deleted
125601,799,2019-04-27,en,manager,active
125603,1409,2020-05-02,no,master,deleted
125604,801,2020-02-05,en,master,active
125607,1201,2019-11-04,fr,finance,deleted
125610,1217,2019-06-03,se,finance,active
125611,524,2020-06-23,ua,finance,deleted
125614,565,2021-06-22,ua,finance,active
125615,299,2019-04-30,en,finance,deleted
125618,578,2021-08-15,ua,master,deleted
125620,1043,2019-12-29,en,finance,deleted
125623,201,2021-07-19,ru,finance,active
125626,1358,2020-01-17,no,manager,active
125629,504,2020-07-17,en,finance,deleted
125631,1081,2021-03-27,fr,master,active
125633,1001,2019-02-07,en,finance,deleted
125636,387,2020-03-22,it,master,deleted
125639,76,2019-05-28,de,manager,deleted
125642,692,2021-10-06,en,finance,active
125643,587,2019-03-18,ua,finance,deleted
125644,1004,2019-10-12,en,finance,deleted
125646,431,2021-07-17,es,finance,deleted
125648,580,2020-02-01,ua,master,active
125651,11,2021-08-03,de,finance,active
125652,133,2019-10-13,de,finance,deleted
125655,235,2021-07-20,ru,master,deleted
125656,488,2019-11-03,ua,finance,active
125658,1075,2020-08-01,fr,finance,deleted
125660,1229,2020-08-08,se,manager,active
125661,1423,2021-07-06,no,manager,deleted
125662,1094,2020-09-13,fr,finance,active
125663,898,2021-07-16,en,master,deleted
125665,1427,2020-06-04,no,master,deleted
125666,1207,2021-03-11,fr,finance,deleted
125667,1068,2019-06-08,fr,master,active
125668,748,2020-08-29,en,finance,deleted
125669,450,2019-08-06,ru,master,active
125670,429,2020-11-23,es,master,deleted
125671,1297,2020-06-22,se,master,active
125672,972,2019-10-24,en,manager,deleted
125675,1361,2021-05-27,no,master,active
125677,500,2019-04-13,ua,manager,active
125679,1191,2020-12-14,fr,master,deleted
125680,553,2020-09-30,ua,manager,deleted
125682,1251,2021-01-03,se,manager,active
125685,240,2020-07-01,ru,master,active
125686,878,2021-07-11,en,master,deleted
125687,941,2020-06-25,en,finance,active
125690,321,2019-03-29,en,manager,deleted
125691,403,2019-04-14,es,master,active
125693,1136,2021-02-25,fr,manager,active
125694,876,2019-04-24,en,finance,deleted
125695,1028,2019-07-31,en,finance,active
125696,563,2019-06-21,ua,finance,active
125697,276,2020-12-11,en,master,deleted
125698,196,2019-03-13,ru,manager,active
125701,571,2019-02-23,ua,master,active
125704,1319,2020-08-12,se,manager,active
